address	city	n	place	zip
place lariboisière	fougères	1	groupe scolaire odile gautry	35300
place lariboisière	fougères	2	groupe scolaire odile gautry	35300
bd edmond roussin	fougères	3	école maternelle de la madeleine	35300
bd edmond roussin	fougères	4	école maternelle de la madeleine	35300
rue du gué maheu	fougères	5	groupe scolaire de la chatière	35300
rue du gué maheu	fougères	6	groupe scolaire de la chatière	35300
place des urbanistes	fougères	7	couvent des urbanistes	35300
9 rue des frères dévéria	fougères	8	ateliers	35300
9 rue des frères dévéria	fougères	9	ateliers	35300
11 rue charles malard	fougères	10	ancienne école charles malard	35300
71 boulevard de rennes	fougères	11	salle raoul ii	35300
av de normandie	fougères	12	groupe scolaire des bleuets	35300
av de normandie	fougères	13	groupe scolaire des bleuets	35300
2 rue lemoine de la giraudais	fougères	14	groupe de la fortairie	35300
2 rue lemoine de la giraudais	fougères	15	groupe de la fortairie	35300
place saint melaine	rennes	1	groupe scolaire jean zay	35000
place saint melaine	rennes	2	groupe scolaire jean zay	35000
place saint melaine	rennes	3	groupe scolaire jean zay	35000
place saint melaine	rennes	4	groupe scolaire jean zay	35000
10 bd de la liberté	rennes	5	groupe scolaire liberté	35000
10 bd de la liberté	rennes	6	groupe scolaire liberté	35000
10 bd de la liberté	rennes	7	groupe scolaire liberté	35000
9 rue du dr francis foly	rennes	8	groupe scolaire colombier	35000
9 rue du dr francis foly	rennes	9	groupe scolaire colombier	35000
30 rue de dinan	rennes	10	collège échange	35000
30 rue de dinan	rennes	11	collège échange	35000
30 rue de dinan	rennes	12	collège échange	35000
101 rue de lorient	rennes	13	groupe scolaire moulin du comte	35000
101 rue de lorient	rennes	14	groupe scolaire moulin du comte	35000
12 bd de verdun	rennes	15	groupe scolaire de l'ille	35000
12 bd de verdun	rennes	16	groupe scolaire de l'ille	35000
12 bd de verdun	rennes	17	groupe scolaire de l'ille	35000
12 bd de verdun	rennes	18	groupe scolaire de l'ille	35000
12 bd de verdun	rennes	19	groupe scolaire de l'ille	35000
12 bd de verdun	rennes	20	groupe scolaire de l'ille	35000
12 bd de verdun	rennes	21	groupe scolaire de l'ille	35000
6 / 8 rue de bourgogne	rennes	22	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	23	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	24	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	25	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	26	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	27	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	28	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	29	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	30	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	31	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	32	groupe scolaire jean moulin b	35000
6 / 8 rue de bourgogne	rennes	33	groupe scolaire jean moulin b	35000
rue joseph lotte	rennes	34	groupe scolaire joseph lotte	35000
rue joseph lotte	rennes	35	groupe scolaire joseph lotte	35000
rue joseph lotte	rennes	36	groupe scolaire joseph lotte	35000
rue joseph lotte	rennes	37	groupe scolaire joseph lotte	35000
rue du morbihan	rennes	38	groupe scolaire jules isacc	35000
rue du morbihan	rennes	38	groupe scolaire jules isacc	35000
rue du morbihan	rennes	39	groupe scolaire jules isacc	35000
rue du morbihan	rennes	40	groupe scolaire jules isacc	35000
rue du morbihan	rennes	41	groupe scolaire jules isacc	35000
rue du morbihan	rennes	42	groupe scolaire jules isacc	35000
8, rue de la motte brûlon	rennes	43	collège clotilde vautier	35000
8, rue de la motte brûlon	rennes	44	collège clotilde vautier	35000
rue marie dorval	rennes	45	groupe scolaire sonia delaunay	35000
rue marie dorval	rennes	46	groupe scolaire sonia delaunay	35000
rue de trégain	rennes	47	groupe scolaire trégain	35000
rue de trégain	rennes	48	groupe scolaire trégain	35000
rue de trégain	rennes	49	groupe scolaire trégain	35000
rue de trégain	rennes	50	groupe scolaire trégain	35000
rue de trégain	rennes	51	groupe scolaire trégain	35000
rue de trégain	rennes	52	groupe scolaire trégain	35000
rue de trégain	rennes	53	groupe scolaire trégain	35000
10 rue alphonse guérin	rennes	54	gymnase commandant bougoin	35000
10 rue alphonse guérin	rennes	55	gymnase commandant bougoin	35000
3 bd de la duchesse anne	rennes	56	groupe scolaire duchesse anne	35000
3 bd de la duchesse anne	rennes	57	groupe scolaire duchesse anne	35000
19 rue jeanne jugan	rennes	58	groupe scolaire marcel pagnol	35000
19 rue jeanne jugan	rennes	59	groupe scolaire marcel pagnol	35000
19 rue jeanne jugan	rennes	60	groupe scolaire marcel pagnol	35000
rue doyen albert bouzat	rennes	61	groupe scolaire jean rostand	35000
rue doyen albert bouzat	rennes	62	groupe scolaire jean rostand	35000
5 rue francisco ferrer	rennes	63	groupe scolaire carle bahon	35000
5 rue francisco ferrer	rennes	64	groupe scolaire carle bahon	35000
5 rue francisco ferrer	rennes	65	groupe scolaire carle bahon	35000
5 rue francisco ferrer	rennes	66	groupe scolaire carle bahon	35000
5 rue francisco ferrer	rennes	67	groupe scolaire carle bahon	35000
167, rue de vern	rennes	68	groupe scolaire de la poterie	35000
167, rue de vern	rennes	69	groupe scolaire de la poterie	35000
111 bis, rue de châteaugiron	rennes	70	groupe scolaire le landry	35000
111 bis, rue de châteaugiron	rennes	71	groupe scolaire le landry	35000
111 bis, rue de châteaugiron	rennes	72	groupe scolaire le landry	35000
111 bis, rue de châteaugiron	rennes	73	groupe scolaire le landry	35000
2 chemin du landrel	rennes	74	groupe scolaire eugène guillevic	35000
2 chemin du landrel	rennes	75	groupe scolaire eugène guillevic	35000
2 chemin du landrel	rennes	76	groupe scolaire eugène guillevic	35000
2 chemin du landrel	rennes	77	groupe scolaire eugène guillevic	35000
2 chemin du landrel	rennes	78	groupe scolaire eugène guillevic	35000
15 bd du portugal	rennes	79	groupe scolaire pascal lafaye	35000
15 bd du portugal	rennes	80	groupe scolaire pascal lafaye	35000
15 bd du portugal	rennes	81	groupe scolaire pascal lafaye	35000
15 bd du portugal	rennes	82	groupe scolaire pascal lafaye	35000
15 bd du portugal	rennes	83	groupe scolaire pascal lafaye	35000
40 bd albert 1er	rennes	84	groupe scolaire jacques prévert	35000
40 bd albert 1er	rennes	85	groupe scolaire jacques prévert	35000
40 bd albert 1er	rennes	86	groupe scolaire jacques prévert	35000
40 bd albert 1er	rennes	87	groupe scolaire jacques prévert	35000
40 bd albert 1er	rennes	88	groupe scolaire jacques prévert	35000
40 bd albert 1er	rennes	89	groupe scolaire jacques prévert	35000
5 rue yves châtel	rennes	90	groupe scolaire des cloteaux	35000
5 rue yves châtel	rennes	91	groupe scolaire des cloteaux	35000
38 rue ginguené	rennes	92	groupe scolaire villeneuve	35000
38 rue ginguené	rennes	93	groupe scolaire villeneuve	35000
38 rue ginguené	rennes	94	groupe scolaire villeneuve	35000
38 rue ginguené	rennes	95	groupe scolaire villeneuve	35000
rue albert de mun	rennes	96	groupe scolaire albert de mun	35000
rue albert de mun	rennes	97	groupe scolaire albert de mun	35000
rue albert de mun	rennes	98	groupe scolaire albert de mun	35000
rue albert de mun	rennes	99	groupe scolaire albert de mun	35000
bd gaëtan hervé	rennes	100	groupe scolaire oscar leroux	35000
bd gaëtan hervé	rennes	101	groupe scolaire oscar leroux	35000
groupe scolaire louise michel 15 rue thiers	rennes	102		35000
groupe scolaire louise michel 15 rue thiers	rennes	103		35000
groupe scolaire louise michel 15 rue thiers	rennes	104		35000
groupe scolaire louise michel 15 rue thiers	rennes	105		35000
rue champion de cicé	rennes	106	groupe scolaire champion de cice	35000
rue champion de cicé	rennes	107	groupe scolaire champion de cice	35000
rue champion de cicé	rennes	108	groupe scolaire champion de cice	35000
rue champion de cicé	rennes	109	groupe scolaire champion de cice	35000
rue champion de cicé	rennes	110	groupe scolaire champion de cice	35000
rue ernest renan	saint	1	maison des associations	35400
rue ernest renan	saint	2	maison des associations	35400
rue ernest renan	saint	3	maison des associations	35400
rue saint sauveur	saint	4	école publique intra muros	35400
rue saint sauveur	saint	5	école publique intra muros	35400
12 bis rue du grand passage	saint	6	espace bougainville	35400
12 bis rue du grand passage	saint	7	espace bougainville	35400
37 rue d'alsace	saint	8	maison de quartier de la gare	35400
48 av du 47ème r. l	saint	9	groupe scolaire de courtoisville	35400
48 av du 47ème r. l	saint	10	groupe scolaire de courtoisville	35400
48 av du 47ème r. l	saint	11	groupe scolaire de courtoisville	35400
12 rue félicité renault	saint	12	maison de quartier de l'esperance	35400
rue de bonneville	saint	13	salle omnisport du panier fleuri	35400
rue de bonneville	saint	14	salle omnisport du panier fleuri	35400
rue de bonneville	saint	15	salle omnisport du panier fleuri	35400
rue de bonneville	saint	16	salle omnisport du panier fleuri	35400
place goerges coudray	saint	17	mairie annexe de paramé	35400
place goerges coudray	saint	18	mairie annexe de paramé	35400
place goerges coudray	saint	19	mairie annexe de paramé	35400
place goerges coudray	saint	20	mairie annexe de paramé	35400
allée de la goélette	saint	21	maison de quartier théophile briant	35400
allée de la goélette	saint	22	maison de quartier théophile briant	35400
rue mac donald stewart	saint	23	maison de quartier rothéneuf	35400
rue du glorioux	saint	24	groupe scolaire de la cité	35400
place bouvet	saint	25	le théâtre	35400
place bouvet	saint	26	le théâtre	35400
35 rue de la nation	saint	27	groupe scolaire nation	35400
rue des bleuets	saint	28	maison de quartier de la guymauvière	35400
rue descartes	saint	29	groupe scolaire de bellevue	35400
rue descartes	saint	30	groupe scolaire de bellevue	35400
rue descartes	saint	31	groupe scolaire de bellevue	35400
rue descartes	saint	32	groupe scolaire de bellevue	35400
av des comptoirs	saint	33	maison de quartier de la madeleine	35400
av des comptoirs	saint	34	maison de quartier de la madeleine	35400
bd du rosais	saint	35	gymnase de la genrillerie	35400
bd du rosais	saint	36	gymnase de la genrillerie	35400
rue d'archille	saint	37	le grand domaine	35400
hameau de quelmer	saint	38	groupe scolaire de quartier	35400
5 rue paul cézanne	saint	39	maison de quartier de château malo	35400
39 bis rue notre dame	vitré	1	halle du temple	35500
39 bis rue notre dame	vitré	2	halle du temple	35500
1 place du château	vitré	3	école du château	35500
5 rue du 70ème régiment d'infanterie	vitré	4	école pierre lenaître	35500
6 rue de verdun	vitré	5	centre culturel	35500
6 rue de verdun	vitré	6	centre culturel	35500
7 allée de la hodeyère	vitré	7	école hodeyère	35500
26 ave le gonidec de traissan	vitré	8	école jean guébenno	35500
rond point des chênes	vitré	9	mille club des chènes	35500
4 jardin de la trémolle	vitré	10	résidence personnes agées	35500
89 bd des rochers	vitré	11	salle municipale du bran	35500
rue george aumont	vitré	12	halle sportive	35500
rue de la concorde	amboise	1	hall de la mairie	37400
martyrs de la résistance	amboise	2	salle des fêtes avenue des	37400
rue dunant	amboise	3	ecole maternelle ambroise paré	37400
bd anatole france	amboise	4	ecole primaire jules ferry	37400
allée de malétrenne	amboise	5	école materne jeanne d'arc	37400
place de la croix besnard	amboise	6	salle descartes	37400
rue george sand	amboise	7	salle clément marot	37400
rue du clos des gardes	amboise	8	bibliothèque – médiathèque	37400
av léonard de vinci	amboise	9	école paul-louis courier	37400
av des martyrs de la résistance	amboise	10	théâtre beaumarchais	37400
hôtel de ville	saint	1		37540
hôtel de ville	saint	2		37540
hôtel de ville	saint	3		37540
hôtel de ville	saint	4		37540
école charles perrault	saint	5		37540
école charles perrault	saint	6		37540
école charles perrault	saint	7		37540
école charles perrault	saint	8		37540
école jean moulin	saint	9		37540
école jean moulin	saint	10		37540
centre de la clarté	saint	11		37540
centre de la clarté	saint	12		37540
école périgourd	saint	14		37540
école périgourd	saint	15		37540
2 rue des jacobins	tours	111	école élémentaire anatole france	37000
2 rue des jacobins	tours	112	école élémentaire anatole france	37000
2 rue des jacobins	tours	113	école élémentaire anatole france	37000
2 rue des jacobins	tours	114	école élémentaire anatole france	37000
quai des tanneurs	tours	121	restaurant universitaire des tanneur	37000
quai des tanneurs	tours	122	restaurant universitaire des tanneur	37000
quai des tanneurs	tours	123	restaurant universitaire des tanneur	37000
hôtel de ville	tours	131		37000
hôtel de ville	tours	132		37000
hôtel de ville	tours	133		37000
hôtel de ville	tours	134		37000
130 rue de la fuye	tours	211	école velpeau	37000
école vellepeau	tours	212		37000
école vellepeau	tours	213		37000
école vellepeau	tours	214		37000
école vellepeau	tours	215		37000
école vellepeau	tours	216		37000
1 rue joachim du bellay	tours	221	école maternelle pauline kergomard	37000
1 rue joachim du bellay	tours	222	école maternelle pauline kergomard	37000
1 rue joachim du bellay	tours	223	école maternelle pauline kergomard	37000
58 rue christophe colomb	tours	231	patronage raspail	37000
58 rue christophe colomb	tours	232	patronage raspail	37000
1 place paul bert	tours	311	école maternelle paul bert	37000
8 place de la tranchée	tours	321	école victor hugo	37000
8 place de la tranchée	tours	322	école victor hugo	37000
64 av de la république	tours	331	gymnase des tourettes	37000
64 av de la république	tours	332	gymnase des tourettes	37000
64 av de la république	tours	333	gymnase des tourettes	37000
64 av de la république	tours	334	gymnase des tourettes	37000
rue de la presle	tours	341	monsoudun	37000
rue de la presle	tours	342	monsoudun	37000
radegonde	tours	351	salle des fêtes - 8 rue sainte	37000
radegonde	tours	352	salle des fêtes - 8 rue sainte	37000
5 place rabelais	tours	411	école elémentaire rabelais	37000
5 place rabelais	tours	412	école elémentaire rabelais	37000
5 place rabelais	tours	413	école elémentaire rabelais	37000
5 place rabelais	tours	414	école elémentaire rabelais	37000
entrées côté ouest	tours	421	centre des halles	37000
